"subject" "activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
8 "SITTING" 0.258973124074074 -0.0281375217425926 -0.109839117592593 -0.46426003512963 -0.284005328962963 -0.432235912296296 0.693814364444444 -0.0356442035974074 0.0671308362444445 -0.964393320925926 -0.928765992037037 -0.921640379444444 0.0745113614481481 0.05020256981 -0.0342372723014815 -0.472803562037037 -0.422822975844444 -0.644611846777778 -0.072004277712963 -0.0456932000555556 0.108579196444444 -0.609584027068519 -0.551199069612963 -0.551840335759259 -0.0704161886574074 -0.0485292788833333 -0.0339470930648148 -0.625146431666667 -0.673446272333333 -0.647352652222222 -0.361570314324074 -0.434901632888889 -0.361570314324074 -0.434901632888889 -0.482979715537037 -0.450047966412963 -0.455818967259259 -0.537714371333333 -0.65239378037037 -0.667604095916667 -0.474765100344444 -0.324320910985185 -0.512536638 -0.462331776777778 -0.310963189388889 -0.437804649555556 -0.278692843 -0.0373929719240741 -0.0169947414259259 -0.505013074507407 -0.458520658714815 -0.624226264407407 -0.487378374290741 -0.423432339648148 -0.663804355740741 -0.163719642185185 -0.314324281188889 -0.246769140581481 -0.544533998666667 -0.579148286777778 -0.526280461 -0.632369461185185 -0.541513490518518 -0.602690045074074 -0.117095626007407 -0.146248016677778 -0.077869378787037 -0.425822429018519 -0.532002962592593 0.0606814431481481 -0.450262666222222 -0.454548670611111 0.108199841737037 -0.577108984838889 -0.594441532296296 0.026523121812963 -0.670487045812963 -0.6897627695 0.116337350833333
8 "STANDING" 0.259274089473684 -0.0188400822342105 -0.111778125815789 -0.586709509073684 -0.481999060157895 -0.56203066986579 0.482072218736842 0.0853851432368421 0.157257292052632 -0.966335115 -0.959173314473684 -0.941927398421053 0.0627038038421053 0.0463089055842105 0.00604744892894737 -0.617346633473684 -0.576635641631579 -0.730478296244737 -0.056273804765 -0.0537286687 0.0814399123421053 -0.68658020731579 -0.624128556342105 -0.613841708157895 -0.0912236075 -0.0815714691231579 -0.0696172677631579 -0.706614907131579 -0.738609695 -0.725898573684211 -0.52549063481579 -0.551386634834211 -0.52549063481579 -0.551386634834211 -0.619605042921053 -0.602550202394737 -0.549656476773684 -0.593530560026316 -0.728848725552632 -0.730823428157895 -0.606709511131579 -0.498237560855263 -0.623967612763158 -0.580027216515789 -0.507130009852632 -0.567201061084211 -0.333643785 0.016047668181579 0.0124639519763158 -0.632917992994737 -0.597218267447368 -0.708214330789474 -0.635824765197368 -0.583390024789474 -0.752384575815789 -0.130456670016316 -0.258189164342105 -0.177558972184211 -0.636186654894737 -0.649646635657895 -0.598761907342105 -0.704464073526316 -0.616291733026316 -0.656047544736842 -0.156810918278947 -0.208203632157895 -0.0494081575 -0.540050286078947 -0.628581167726316 0.0234839054052632 -0.601901454394737 -0.606035877736842 0.130583936473684 -0.627536846578947 -0.644833867947368 -0.0680396932389474 -0.736840708342105 -0.742787555921053 0.0510098954552632
8 "WALKING" 0.259908986610169 -0.0182686200202203 -0.110798071372881 -0.530074723759322 -0.385691457135593 -0.518016190271186 0.556769070559322 0.00868073347457627 0.106328818054237 -0.963349654237288 -0.958404718813559 -0.932672619152542 0.0880704227177966 0.0467760740508475 -0.0178613953872881 -0.540423302016949 -0.504247177850847 -0.687508230677966 -0.0540792475813559 -0.0809146792966102 0.0879958766220339 -0.658766063457627 -0.614346599932203 -0.557844654528814 -0.0889432392084746 -0.0420827831384746 -0.0640860276949153 -0.635922511627119 -0.721749364237288 -0.65552018080339 -0.448357939355932 -0.518314635 -0.448357939355932 -0.518314635 -0.550181514723729 -0.524236353525424 -0.524026525215254 -0.580187136525424 -0.688093009644068 -0.700616490728814 -0.538819352230508 -0.412741607581356 -0.565141767744068 -0.528896066677966 -0.411793511169492 -0.53355570070983 -0.275204295971186 -0.00693292390169492 0.0443102349661017 -0.558072650511864 -0.530118977457627 -0.662960897949153 -0.563887202864407 -0.510215942545763 -0.711100032949153 -0.123713657754237 -0.317584902225424 -0.184842203436102 -0.583849074135593 -0.633440656457627 -0.541720996735593 -0.684174106440678 -0.608298330881356 -0.606748136457627 -0.113678612938983 -0.176040535011864 -0.0731118356949153 -0.499365365186441 -0.606215158644068 0.0583862774152542 -0.512944842659322 -0.543980998322034 0.137738540569492 -0.616132963 -0.631138689067797 -0.014388259340678 -0.702802127966102 -0.719968657084746 0.0785910176
8 "WALKING_DOWNSTAIRS" 0.260270493333333 -0.0192918622266667 -0.111474963155556 -0.575862445222222 -0.463759500541111 -0.560076401244444 0.402751123444444 0.107442687288889 0.112271194568889 -0.969997789777778 -0.968764902222222 -0.942703495777778 0.103611073991778 -0.014151871736 0.0211179125366222 -0.57941277064 -0.565302243022222 -0.739402513555556 -0.0473947628 -0.0575769177333333 0.06899663038 -0.673407897333333 -0.605534416688889 -0.609566698377778 -0.0767329020444444 -0.0324995407022222 -0.0792851142622222 -0.698861111066667 -0.738907322066667 -0.695126704 -0.508129666711111 -0.561791360755556 -0.508129666711111 -0.561791360755556 -0.598498112333333 -0.574651476455556 -0.540565297288889 -0.627323134666667 -0.713552940133333 -0.740759004911111 -0.582629558 -0.487886252866667 -0.620259560866667 -0.574711671197778 -0.487045907817778 -0.564076617622222 -0.2554230011 0.0683815871777778 0.0287294039666667 -0.608574853422222 -0.582997881377778 -0.715234565555556 -0.587128925095556 -0.576391504762222 -0.762281717777778 -0.139925061222222 -0.235568863915556 -0.143798269513333 -0.621088294711111 -0.64652950226 -0.603709840622222 -0.692629657777778 -0.588188441355556 -0.650537885242222 -0.0941771645111111 -0.178708727355556 -0.0208402721844444 -0.543135342377778 -0.642242918533333 0.0815850037111111 -0.565572072204444 -0.5898724548 0.15188976242 -0.654796127733333 -0.676591546488889 0.0202349303333333 -0.744086071177778 -0.7560608906 0.150334107044444
8 "WALKING_UPSTAIRS" 0.259924468235294 -0.0171321425167647 -0.101424548735294 -0.578646145323529 -0.395628399352353 -0.589504231705882 0.405729625588235 0.1212523185 0.303906472544118 -0.964794039705882 -0.960572744705882 -0.952527817647059 0.108009490235294 0.0119372146741176 -0.0289129780235294 -0.635940133235294 -0.545792052970588 -0.750937277676471 -0.0236134057414706 -0.102346186970588 0.0861535363617647 -0.664308454652941 -0.660925311588235 -0.613198104029412 -0.0734940143823529 -0.0603587660852941 -0.0267798735588235 -0.692579880541176 -0.784763329970588 -0.720143036352941 -0.499157441441176 -0.573715037647059 -0.499157441441176 -0.573715037647059 -0.624006360558824 -0.610836402617647 -0.549814320914706 -0.614311389147059 -0.746661091264706 -0.771580449352941 -0.620344302058824 -0.461851422138235 -0.656430454117647 -0.564869568802941 -0.403382342297059 -0.588942022426471 -0.396902227352941 -0.0853678320294118 0.031172428 -0.658632206441176 -0.583631831029412 -0.735053453408824 -0.645319055058823 -0.535204951588235 -0.765709111582353 -0.131908667676471 -0.296415073935294 -0.169281132129412 -0.619943502858823 -0.701114577470588 -0.602675511294118 -0.680761349764706 -0.644652975882353 -0.654331797794118 -0.186472676447059 -0.275946373082353 -0.0720879041 -0.573998171470588 -0.640456945176471 -0.0336222360294118 -0.605479675382353 -0.621599089294118 0.180823838802941 -0.672290279411765 -0.647387357794118 -0.118349618588235 -0.776309677352941 -0.781982703958824 0.0980212556176471
9 "LAYING" 0.264595663888889 -0.01893413993625 -0.108287844833333 -0.753276146180556 -0.645928328550417 -0.727525075815278 0.377344875833333 0.2655939058625 0.209543730729167 -0.970017319722222 -0.952230750694444 -0.937590785416667 0.0931796488652778 -0.0141470356388889 -0.0194932900216667 -0.768597051583333 -0.704203946393056 -0.843664970347222 -0.0335301144652778 -0.0746358916934722 0.112146566063889 -0.796279221666667 -0.777458682572222 -0.762352373333333 -0.0874047843375 -0.0552468196027778 -0.0763146047930556 -0.810385059166667 -0.848165470138889 -0.825010392331944 -0.693566559443056 -0.7414831475 -0.693566559443056 -0.7414831475 -0.763556445944444 -0.743012531833333 -0.711659971861111 -0.753161700569444 -0.835560497222222 -0.83886837 -0.772211062834722 -0.665581006397222 -0.779536068358333 -0.747081549513889 -0.659145667043056 -0.722863530445833 -0.245605938070833 0.0371612177152778 0.0420931839972222 -0.784493263416667 -0.726651030972222 -0.835678265791667 -0.773514483611111 -0.700616820944444 -0.850789378638889 0.00629705163888889 -0.170053420198611 -0.0883431598333333 -0.764671962555556 -0.799518943055556 -0.761314942486111 -0.807572548888889 -0.767983140291667 -0.785355635972222 -0.0944112848847222 -0.145890888175 -0.0772519581055556 -0.739307302402778 -0.783507618043056 0.0526968326993055 -0.743225809861111 -0.745004485138889 0.153938457290278 -0.782657964208333 -0.778752310208333 -0.0792385850875 -0.847924337638889 -0.839712904583333 0.0546817340972222
9 "SITTING" 0.264168524067797 -0.0193758620277966 -0.110506549762712 -0.660736674069492 -0.548993470863559 -0.624787469661017 0.56332058338983 0.0021306786779661 0.119064611457627 -0.970455613389831 -0.951475717627119 -0.948266973220339 0.0731328020888136 0.0360983791362712 0.00421297606491525 -0.681484153618644 -0.642257817169491 -0.774284808838983 -0.026754948791322 -0.0815197960949152 0.0687042970169491 -0.730388716271186 -0.664759570830509 -0.669369945627119 -0.107800283132203 -0.0562666888322034 -0.0452011938237288 -0.767036971661017 -0.793976036271186 -0.769619097966102 -0.59560074540339 -0.631900524084746 -0.59560074540339 -0.631900524084746 -0.680912884118644 -0.664832663728814 -0.607911386184746 -0.665400451864407 -0.779295191525424 -0.794150637288136 -0.667768570698305 -0.572920407322034 -0.684271287118644 -0.659221296813559 -0.566238655711864 -0.625276726271186 -0.272427052330508 -0.0266290282220339 0.00972755226779661 -0.69453594029661 -0.655943593128814 -0.760391574813559 -0.697228785908475 -0.652170128179661 -0.787190767779661 -0.0537908309491525 -0.241210710532203 -0.140238312664407 -0.694554735915254 -0.703716207847458 -0.666469177254237 -0.743647142033898 -0.648929641508475 -0.702481129728814 -0.125291898576271 -0.226081663666102 -0.136790277587458 -0.628468579694915 -0.691760205638983 -0.0119286375576271 -0.658065697920339 -0.676253208508475 0.197967396910169 -0.704010995084746 -0.699391990542373 -0.0952991732372881 -0.793250526779661 -0.809910626101695 0.0781400726016949
9 "STANDING" 0.263658376226415 -0.0211300256684906 -0.118210405679245 -0.611305298603774 -0.484057375171698 -0.591840602707547 0.429786741320755 0.101475463075472 0.188333385258491 -0.96223753490566 -0.956196160566038 -0.936043496037736 0.129250463075472 -0.00808655872433962 -0.00405504082 -0.636181241358491 -0.585768145792453 -0.726131908679245 -0.0133631595415094 -0.0970936543471698 0.103548047156604 -0.712985963 -0.679488921490566 -0.642834786816981 -0.0930144368528302 -0.020136283109434 -0.0680421880503774 -0.711378702509434 -0.768255154207547 -0.735615415471698 -0.5412535658 -0.596118487245283 -0.5412535658 -0.596118487245283 -0.630194414754717 -0.606009617962264 -0.597155481962264 -0.651233758320755 -0.746601712113208 -0.758100867641509 -0.629306413818868 -0.514391287945283 -0.631159541675472 -0.605607220375472 -0.502207580283019 -0.604471873816981 -0.3174929249 0.0165873836830189 0.108955703664151 -0.655478702075472 -0.60952803464717 -0.704979556754717 -0.648859616132075 -0.588183332567925 -0.74571618490566 -0.069882581445283 -0.229606719910377 -0.0991465349603774 -0.65711894845283 -0.698422000754717 -0.640988053433962 -0.732565264566038 -0.673474003867925 -0.677371792018868 -0.106062035901887 -0.160221867426981 -0.0430610164283019 -0.583663194226415 -0.667864408830189 0.0291373166988679 -0.606307892471698 -0.608250167433962 0.154381496334528 -0.684629636188679 -0.692282431886793 -0.0630409158377359 -0.76434432554717 -0.767756819716981 0.126165136077358
9 "WALKING" 0.264510763846154 -0.0169189074297436 -0.10777549325641 -0.626598191871795 -0.568861314 -0.65082610151282 0.474911134102564 0.147133615076923 0.207352462320513 -0.958245574102564 -0.960439042564103 -0.950786674871795 0.126877981384615 0.00866528101512821 -0.0169662989815385 -0.649455372273333 -0.647866680820513 -0.76063051974359 -0.0936292400923077 -0.0469208837948718 0.0971707420871795 -0.745352297923077 -0.722830116666667 -0.698796155820513 -0.11228121314359 -0.0197507215641026 -0.0230642587487179 -0.752573680358974 -0.790708598846154 -0.771998668846154 -0.591894768923077 -0.615177311538462 -0.591894768923077 -0.615177311538462 -0.667044878076923 -0.642721649871795 -0.642139804128205 -0.699239286410256 -0.778942841794872 -0.784113578128205 -0.642551690384615 -0.589911574489744 -0.685687691538462 -0.622258115794872 -0.586074639205128 -0.661102412984615 -0.338064121282051 -0.0269382772282051 0.0987791122307692 -0.67211170374359 -0.672254345589744 -0.746175924717949 -0.65774520074359 -0.644739297358974 -0.77398227025641 -0.118791136817949 -0.264681300725641 -0.115437807415385 -0.690507540435897 -0.72892749148718 -0.685918488692308 -0.764168928205128 -0.725217875897436 -0.732511293846154 -0.128759801564103 -0.183766656102564 -0.063926766148718 -0.604984352820513 -0.682199165153846 0.00798500961794872 -0.64573890085641 -0.641264439282051 0.118795571769231 -0.727895004615385 -0.735363865128205 -0.101911709034359 -0.787811555589744 -0.794615638974359 0.0794216595128205
9 "WALKING_DOWNSTAIRS" 0.264256113809524 -0.0184848131190476 -0.101199687285714 -0.735517161428571 -0.6106167134 -0.66006893452381 0.491424281857143 0.153999924857143 0.234819272238095 -0.976914276190476 -0.972551621428571 -0.960271841428571 0.0186786353333333 0.0426483387285714 0.0822223388919048 -0.738205612790476 -0.677576914761905 -0.822390738571429 -0.056348484047619 -0.0201441123952381 0.0187101886 -0.791951653809524 -0.694525757333333 -0.708414102380952 -0.0843958190809524 -0.0427290480714286 -0.0565597235285714 -0.78507773 -0.841834281428571 -0.794533871428571 -0.662335967 -0.722965316666667 -0.662335967 -0.722965316666667 -0.732491425666667 -0.723998909 -0.653789200333333 -0.717866814142857 -0.818225401904762 -0.833742118095238 -0.736975412380952 -0.636518480428571 -0.730022403809524 -0.736120758571429 -0.622764286190476 -0.65305449947619 -0.306902583190476 -0.0375854875857143 -0.0244057059047619 -0.750599051952381 -0.69572008452381 -0.802751082857143 -0.748800172714286 -0.67942228952381 -0.840975797142857 -0.0267980155238095 -0.169824553666667 -0.091333477747619 -0.752647554761905 -0.75772559952381 -0.713090419428571 -0.80523413952381 -0.66558487547619 -0.734708155761905 -0.0790112363095238 -0.240560338285714 -0.0978788931714286 -0.722959051428571 -0.767463375714286 0.00345111394285714 -0.72247581847619 -0.728748432523809 0.164820204904762 -0.751428318095238 -0.746363971904762 -0.053823943 -0.839698619047619 -0.839486556666667 0.0856442306190476
9 "WALKING_UPSTAIRS" 0.263513725909091 -0.0152178829159091 -0.111441121113636 -0.736379779909091 -0.638760397931818 -0.70962799025 0.520331994772727 0.0851962078409091 0.145429794070455 -0.977145422954545 -0.962764011363636 -0.953457524772727 0.0813506008863636 0.0228738560931818 0.00825835267954545 -0.7476716625 -0.712888443 -0.826595819090909 -0.0326773290909091 -0.0732092710909091 0.0686703176136364 -0.812039290681818 -0.762646335363636 -0.733420969909091 -0.0936309794454546 -0.0480033843943182 -0.0136695693772727 -0.793534494772727 -0.850985896818182 -0.819724458636364 -0.681680618659091 -0.719607054204545 -0.681680618659091 -0.719607054204545 -0.751256323431818 -0.7347419685 -0.707076355840909 -0.733557438886364 -0.832916584772727 -0.842654250454545 -0.742039409929545 -0.660309380795455 -0.758181739136364 -0.735490426704545 -0.651567334356818 -0.708850222834091 -0.200844868931818 0.0302628403545455 0.009322947825 -0.760484781386364 -0.723175079886364 -0.814403296545455 -0.757669529795455 -0.721651800704545 -0.837273855 0.0184688198636364 -0.108280540497727 -0.118794299727273 -0.765598390909091 -0.786300295454545 -0.725651149545455 -0.827818303181818 -0.753060610973409 -0.762137956363636 -0.0500168023736364 -0.173630340590909 -0.0557821670409091 -0.718924991318182 -0.764730332306818 0.0240116698772727 -0.731507495522727 -0.740369997836364 0.207290167540841 -0.772285632954545 -0.7557204325 -0.0791877080186591 -0.847522068181818 -0.847856307954545 0.117739240540909
10 "LAYING" 0.268187796285714 -0.0190058003714286 -0.1109481644 -0.775504017457143 -0.694791037714286 -0.748343375 0.505184261057143 0.188003617214286 0.163281054525714 -0.980330219714286 -0.973718583714286 -0.966265453428571 0.0844783198571429 -0.0278553004740286 -0.0139306208142857 -0.780710919514286 -0.75100061 -0.839950334114286 -0.0533006234971429 -0.0680459537142857 0.0990748314 -0.790459056428571 -0.799322127628571 -0.781893834514286 -0.111142277168571 -0.0446951895685714 -0.084708711932 -0.828867986571429 -0.860901854571429 -0.826600320571429 -0.728729240542857 -0.765841205142857 -0.728729240542857 -0.765841205142857 -0.777786007942857 -0.771925356485714 -0.747282603285714 -0.756868361742857 -0.844114185828571 -0.856247558857143 -0.782256172914286 -0.706806178 -0.779556816028571 -0.773864889371429 -0.708243468457143 -0.751769682771429 -0.130226618914286 0.0721861573685714 0.11795809682 -0.792983629431429 -0.763448782 -0.828576285142857 -0.788094973171429 -0.755156546285714 -0.849906117885714 0.0672828765571429 -0.115270370434286 -0.0674239475142857 -0.776982701371429 -0.814146858571429 -0.778217628085714 -0.797498954428571 -0.7931515814 -0.803532787714286 -0.151537644285714 -0.170073941237143 -0.0401679163714286 -0.755222344285714 -0.808427950857143 0.125834275485714 -0.767466486485714 -0.778790309451429 0.234603084885714 -0.7962117228 -0.775846918 -0.142813413862857 -0.8595721532 -0.86210988 0.156806329725714
10 "SITTING" 0.268277033181818 -0.0214256361638636 -0.106588836681818 -0.844652762954545 -0.742731488954545 -0.776521337386364 0.477798776363636 0.130777769636364 0.195175985177273 -0.976912378181818 -0.956221969318182 -0.941176222045455 0.0961125270275 0.0218459098918864 -0.0328066938068182 -0.840361411136364 -0.799756486863636 -0.861003930227273 -0.0260547032613636 -0.0671641434545455 0.0859285528875 -0.861180415681818 -0.829444821295454 -0.807253212272727 -0.118439057931818 -0.0537946953704545 -0.0632171825409091 -0.855666708863636 -0.861921873590909 -0.870095161136364 -0.785413299795455 -0.804549291363636 -0.785413299795455 -0.804549291363636 -0.829395158659091 -0.812477452563636 -0.799353955181818 -0.799335353727273 -0.865462717772727 -0.851594372613636 -0.843299858409091 -0.763973248443182 -0.808192593097727 -0.845881615681818 -0.748989630659091 -0.778117028727273 -0.202092161513636 -0.00614567095886364 0.0383708981288636 -0.848577752954545 -0.815853498181818 -0.853411312386364 -0.846302017045454 -0.796526276663636 -0.867978459697727 0.0728899586204546 -0.160236182931818 -0.0670233487847727 -0.832923141818182 -0.8369171265 -0.812386843863636 -0.871388453181818 -0.827231737465909 -0.823983216363636 -0.146654878886364 -0.2199776216 -0.0527023371363636 -0.806846939340909 -0.835097423409091 -0.00652470015 -0.814321022522727 -0.810418603613636 0.208985172422727 -0.822517126909091 -0.822158999113636 -0.0922899221204545 -0.859070242295455 -0.852267028409091 0.0821833600590909
10 "STANDING" 0.268365972435897 -0.0197641183051282 -0.109576428987179 -0.669418601641026 -0.567193973884615 -0.628580617333333 0.633084246282051 0.0325711623205128 0.073749623775641 -0.976687598974359 -0.964067226282051 -0.954465003076923 0.0865128923807692 -0.00648351032564103 -0.0235685286689359 -0.687760732435897 -0.646594173379487 -0.777670170987179 -0.0261066279628205 -0.0790665362782051 0.0797557287333333 -0.747143423974359 -0.701312174679487 -0.667578602705128 -0.0995863884134231 -0.0419869701858974 -0.0474814806 -0.763776725858974 -0.796176937435897 -0.767999502282051 -0.605635867628205 -0.657865796038462 -0.605635867628205 -0.657865796038462 -0.684541964679487 -0.679671825910256 -0.642003472910256 -0.699819804833333 -0.781828873076923 -0.791057575792308 -0.683040555323077 -0.591378099897436 -0.686455649941026 -0.66543101604359 -0.583350898664103 -0.628490868538462 -0.165547203019231 0.0163123555884615 0.0288102750769231 -0.709178693820513 -0.665848078051282 -0.761131110423077 -0.694429508602564 -0.650645218589744 -0.792950438487179 -0.0395381657025641 -0.210349344102564 -0.144174186739744 -0.707329761228205 -0.722645750064103 -0.669254839628205 -0.761399829871795 -0.694201132152051 -0.698806006794872 -0.128921158211667 -0.179800258269231 -0.130338440151667 -0.64852517110641 -0.716889658653846 0.0491612766384615 -0.674903151910256 -0.688590986602564 0.184629503220513 -0.724218546307692 -0.737348853974359 -0.0655525766153846 -0.792299721961538 -0.804712942820513 0.120271556445
10 "WALKING" 0.267711936097561 -0.0220427762829268 -0.11034741897561 -0.678998913702439 -0.601256707878049 -0.693564845460976 0.51887340097561 0.0654240525609756 0.195794850053659 -0.977739136341463 -0.969854510487805 -0.958282236341463 0.0635250121390244 0.0152260073241463 -0.00588381082902439 -0.685879974414634 -0.678017848626829 -0.800792288585366 -0.0647144247414634 -0.068920428097561 0.0897242488292683 -0.758620813512195 -0.760017730595122 -0.727255396926829 -0.0878219818463415 -0.0648948617207317 -0.0573299086756098 -0.774659023268293 -0.837880322195122 -0.803986277073171 -0.634467942414634 -0.685147027560976 -0.634467942414634 -0.685147027560976 -0.698575138902439 -0.694732546219512 -0.686535406917073 -0.704507942439024 -0.809493164878049 -0.834564165121951 -0.699319470926829 -0.630458005853659 -0.732553090887805 -0.672173764592683 -0.612652448390244 -0.698799864317073 -0.237623806765854 0.0150929822834146 0.076975638097561 -0.704113717853659 -0.694685777170732 -0.787461025097561 -0.695290151414634 -0.681877916146341 -0.81274414302439 0.00454691913902439 -0.160693821136585 -0.0684151383170732 -0.719101395853659 -0.77655226 -0.721881939319512 -0.773109948195122 -0.75478351625122 -0.755370677560976 -0.114359931146341 -0.179098564756098 -0.0179212459268293 -0.672091456804878 -0.743056354853659 0.0746413842682927 -0.688586976292683 -0.705834292292683 0.220329805658537 -0.753485687341463 -0.727664590536585 -0.086822459987561 -0.834078104878049 -0.847334033170732 0.153763435873171
10 "WALKING_DOWNSTAIRS" 0.267763183555556 -0.0136872316955556 -0.102788661162222 -0.759492723911111 -0.710356949648889 -0.781918733555556 0.30814189 0.165689818807304 0.227057504226667 -0.977236828222222 -0.968751027555556 -0.958892887777778 0.101507367111111 0.0240817717244444 -0.0105470143704444 -0.773678541111111 -0.762114047064444 -0.868472363111111 0.0237443667155556 -0.0944938931733333 0.0629644128666667 -0.828219225111111 -0.812680966888889 -0.801106202155556 -0.110400387911111 -0.040296414842 -0.0422941691355556 -0.822845735777778 -0.878426891777778 -0.833808683777778 -0.730507043644444 -0.751234794711111 -0.730507043644444 -0.751234794711111 -0.788714590977778 -0.770729098844444 -0.755173705666667 -0.781183358 -0.855015817111111 -0.865790274 -0.761144294844444 -0.722827606688889 -0.814715061555556 -0.759580312488889 -0.722653912577778 -0.7819424192 -0.192535085586667 0.0623898296311111 0.118880909246667 -0.782599972444444 -0.774140360088889 -0.855688578222222 -0.784677238444444 -0.765396435222222 -0.879753264 0.0335256252422222 -0.124643938404444 -0.0415989896555556 -0.795111698444444 -0.829524744666667 -0.784698461622222 -0.839701566444444 -0.805705148897778 -0.826133042666667 -0.104555280936667 -0.210792835133333 0.0168842539758889 -0.744643831377778 -0.7936836202 0.0843802831377778 -0.764422404044444 -0.78043856086 0.235088780733333 -0.805467884222222 -0.804059606 -0.0537670347777778 -0.864982872444444 -0.876762425555556 0.124089822091111
10 "WALKING_UPSTAIRS" 0.268021890392157 -0.0153693360941176 -0.103291859882353 -0.764646024764706 -0.648753414 -0.746531841784314 0.541401442941176 0.0627310058117647 0.212530525627451 -0.975543773921569 -0.972580003333333 -0.955876893137255 0.0567001217160784 0.031861679934902 -0.0221464175584314 -0.763049902098039 -0.71572048237451 -0.834364213588235 -0.00716801555098039 -0.0961680365156863 0.067893504254902 -0.803713554705882 -0.766107112313726 -0.748735487647059 -0.115791564745098 -0.0533195279956863 -0.0319281810470588 -0.810779099411765 -0.841908971764706 -0.825890589666667 -0.709594042745098 -0.746474561117647 -0.709594042745098 -0.746474561117647 -0.765449893472549 -0.731978217813726 -0.720447536098039 -0.745846845098039 -0.832296947843137 -0.830575447901961 -0.765407605313726 -0.673699262568627 -0.773357842352941 -0.76562076872549 -0.659055203392157 -0.753229639019608 -0.219500248845098 0.0101068516645098 0.0912654450784314 -0.774127596058824 -0.730806468121569 -0.820675843529412 -0.773264872078431 -0.719457016960784 -0.846728960784314 -0.00342141314117647 -0.178092149176471 -0.0981714490784314 -0.763980273980392 -0.783023455078431 -0.745355476705882 -0.817309527254902 -0.759622967431373 -0.774176354176471 -0.0772308248039216 -0.215912598562745 -0.0333631782901961 -0.73540305264902 -0.793028655960784 0.0383507021372549 -0.732323003186275 -0.734890562509804 0.134618889960784 -0.770813798823529 -0.77446692627451 -0.0796772376554902 -0.835854008235294 -0.836283616823529 0.0924638204631373
